"Node1","Node2","Score"
"ENSG00000100393","ENSG00000172977","0.2"
"ENSG00000107643","ENSG00000100393","1"
"ENSG00000067082","ENSG00000171720","0.2"
"ENSG00000136826","ENSG00000116044","0.1"
NA,"ENSG00000145675","0.2"
"ENSG00000100644","ENSG00000169047","0.3"
"ENSG00000097007","ENSG00000146648","0.3"
"ENSG00000148400","ENSG00000111640","0.1"
"ENSG00000100393","ENSG00000137090","0.1"
"ENSG00000065978","ENSG00000131910","0.1"
"ENSG00000107643","ENSG00000112658","0.3"
"ENSG00000114166","ENSG00000132170","0.3"
"ENSG00000170312","ENSG00000097007","0.2"
"ENSG00000109320","ENSG00000126767","0.2"
"ENSG00000179348","ENSG00000207639","0.1"
"ENSG00000100644","ENSG00000213585","0.1"
"ENSG00000126767","ENSG00000140009","0.1"
"ENSG00000100393","ENSG00000126561","0.2"
"ENSG00000154229","ENSG00000179295","0.2"
"ENSG00000132170",NA,"0.9"
"ENSG00000198400","ENSG00000136997","0.2"
"ENSG00000125398","ENSG00000110092","0.9"
"ENSG00000168036","ENSG00000087470","0.2"
"ENSG00000109471","ENSG00000132170","0.3"
"ENSG00000162772","ENSG00000120899","0.2"
"ENSG00000140009","ENSG00000147437","0.3"
"ENSG00000142208","ENSG00000179348","0.6"
"ENSG00000146648","ENSG00000186868","0.2"
"ENSG00000164736","ENSG00000082701","0.2"
"ENSG00000169083","ENSG00000106546","0.2"
"ENSG00000091831","ENSG00000109819","0.1"
"ENSG00000067082","ENSG00000118520","0.3"
"ENSG00000091831","ENSG00000136238","0.1"
"ENSG00000169398","ENSG00000169047","0.3"
"ENSG00000132646","ENSG00000131759","0.2"
"ENSG00000154727","ENSG00000075624","0.2"
"ENSG00000106546","ENSG00000197442","0.1"
"ENSG00000141510","ENSG00000197122","0.1"
"ENSG00000207639","ENSG00000105639","0.1"
"ENSG00000124762","ENSG00000067900","0.3"
"ENSG00000100644","ENSG00000118520","1"
"ENSG00000136244","ENSG00000179295","0.3"
"ENSG00000159216","ENSG00000113575","0.2"
"ENSG00000118260","ENSG00000136826","0.2"
"ENSG00000091831","ENSG00000140009","0.9"
"ENSG00000100985","ENSG00000108691","0.2"
"ENSG00000091831","ENSG00000004478","0.2"
"ENSG00000113575","ENSG00000100030","0.3"
"ENSG00000164736","ENSG00000185811","0.2"
"ENSG00000186951","ENSG00000179348","0.2"
"ENSG00000207971","ENSG00000169047","0.1"
"ENSG00000112658","ENSG00000107643","0.2"
"ENSG00000169057","ENSG00000171094","0.1"
"ENSG00000126767","ENSG00000186716","0.1"
"ENSG00000125845","ENSG00000064300","0.3"
"ENSG00000017427","ENSG00000179348","0.2"
"ENSG00000140009","ENSG00000291237","1"
"ENSG00000065978","ENSG00000108691","0.1"
"ENSG00000017427","ENSG00000123374","0.2"
"ENSG00000100393","ENSG00000169057","0.3"
"ENSG00000136826","ENSG00000089280","0.2"
"ENSG00000113916","ENSG00000148400","0.3"
"ENSG00000185811","ENSG00000010610","0.3"
"ENSG00000168610","ENSG00000112062","0.1"
"ENSG00000109320","ENSG00000131095","0.3"
"ENSG00000159216","ENSG00000130203","0.1"
"ENSG00000164736","ENSG00000169047","0.2"
NA,"ENSG00000125398","0.3"
"ENSG00000100644","ENSG00000202569","0.2"
"ENSG00000110092","ENSG00000168036","0.2"
"ENSG00000105329","ENSG00000007171","0.3"
"ENSG00000107643","ENSG00000073756","1"
"ENSG00000116044","ENSG00000136826","0.2"
"ENSG00000067082","ENSG00000100644","0.3"
"ENSG00000186951","ENSG00000118515","0.2"
"ENSG00000100030","ENSG00000080824","0.2"
"ENSG00000142192","ENSG00000064300","0.3"
"ENSG00000100030","ENSG00000152822","0.3"
"ENSG00000100644","ENSG00000163435","0.2"
"ENSG00000112062","ENSG00000100030","0.3"
"ENSG00000185507","ENSG00000114166","0.1"
"ENSG00000017427","ENSG00000125845","0.3"
"ENSG00000154727","ENSG00000136238","0.2"
"ENSG00000109320","ENSG00000164305","0.1"
"ENSG00000140009","ENSG00000170606","0.2"
"ENSG00000164736","ENSG00000171791","0.2"
"ENSG00000148400","ENSG00000170312","0.2"
"ENSG00000113575","ENSG00000134333","0.3"
"ENSG00000181449","ENSG00000164885","0.2"
"ENSG00000168036","ENSG00000109819","0.3"
"ENSG00000100393","ENSG00000126351","0.2"
"ENSG00000169047","ENSG00000113575","0.2"
"ENSG00000164736","ENSG00000170606","0.2"
"ENSG00000169083",NA,"0.2"
"ENSG00000148400","ENSG00000083799","0.1"
"ENSG00000154727","ENSG00000186951","0.2"
"ENSG00000105976","ENSG00000033327","0.2"
"ENSG00000126767","ENSG00000171791","0.1"
"ENSG00000134852","ENSG00000100644","0.3"
"ENSG00000049768","ENSG00000165025","0.2"
"ENSG00000106546","ENSG00000100030","0.1"
"ENSG00000181449","ENSG00000162772","0.2"
"ENSG00000124216","ENSG00000133216","0.3"
"ENSG00000120899","ENSG00000080824","0.1"
"ENSG00000100393","ENSG00000148400","0.2"
"ENSG00000179348","ENSG00000162298","0.2"
"ENSG00000168610","ENSG00000170606","0.3"
"ENSG00000136997","ENSG00000118515","0.1"
"ENSG00000131095","ENSG00000112062","0.2"
"ENSG00000091831","ENSG00000164736","0.1"
"ENSG00000142192","ENSG00000169429","0.2"
"ENSG00000017427","ENSG00000109320","0.2"
"ENSG00000116044","ENSG00000154277","0.2"
"ENSG00000131759","ENSG00000068028","0.1"
"ENSG00000142208","ENSG00000065978","0.2"
"ENSG00000080824","ENSG00000161011","0.2"
"ENSG00000202569","ENSG00000082701","0.1"
"ENSG00000115415","ENSG00000169398","0.1"
"ENSG00000118260","ENSG00000171720","0.2"
"ENSG00000091831","ENSG00000120948","0.1"
"ENSG00000142192","ENSG00000136238","0.3"
"ENSG00000116030","ENSG00000176697","0.3"
"ENSG00000213281","ENSG00000068028","0.2"
"ENSG00000100030","ENSG00000105329","1"
"ENSG00000154229","ENSG00000172757","0.3"
"ENSG00000168610","ENSG00000114166","0.3"
"ENSG00000164736","ENSG00000023445","0.2"
"ENSG00000136869","ENSG00000165029","0.9"
"ENSG00000159216","ENSG00000100393","0.3"
"ENSG00000168610","ENSG00000170312","1"
"ENSG00000091831","ENSG00000162772","0.2"
"ENSG00000202569","ENSG00000145386","0.1"
"ENSG00000164885","ENSG00000152822","0.2"
"ENSG00000148400","ENSG00000105697","0.3"
"ENSG00000197442","ENSG00000100393","0.2"
"ENSG00000091831","ENSG00000116044","0.1"
"ENSG00000172757","ENSG00000132646","0.2"
"ENSG00000179348","ENSG00000165029","0.1"
"ENSG00000232810","ENSG00000159200","0.3"
"ENSG00000181449","ENSG00000154277","0.2"
"ENSG00000106546","ENSG00000115415","0.3"
"ENSG00000171720","ENSG00000176697","0.9"
"ENSG00000134259","ENSG00000265972","0.3"
"ENSG00000174697","ENSG00000140009","0.9"
"ENSG00000130816","ENSG00000141510","1"
"ENSG00000141510","ENSG00000080815","0.1"
"ENSG00000147437","ENSG00000140009","0.2"
"ENSG00000136997","ENSG00000073756","0.3"
"ENSG00000169057","ENSG00000075624","0.3"
"ENSG00000049768","ENSG00000033800","0.2"
"ENSG00000126351","ENSG00000039068","0.3"
"ENSG00000135346","ENSG00000232810","0.9"
"ENSG00000065978","ENSG00000010610","0.1"
"ENSG00000134259","ENSG00000176697","0.2"
"ENSG00000140009","ENSG00000115008","0.3"
"ENSG00000100393","ENSG00000185811","0.3"
"ENSG00000265972","ENSG00000111640","0.2"
"ENSG00000141510","ENSG00000127603","0.1"
"ENSG00000112062","ENSG00000242252","0.2"
"ENSG00000067225","ENSG00000116044","0.3"
"ENSG00000171094","ENSG00000100030","0.2"
"ENSG00000198400","ENSG00000176697","0.3"
"ENSG00000105329","ENSG00000168036","0.9"
"ENSG00000091831","ENSG00000171094","0.3"
"ENSG00000097007","ENSG00000107643","0.1"
"ENSG00000142192","ENSG00000136244","0.3"
"ENSG00000109320","ENSG00000145675","0.1"
"ENSG00000169057","ENSG00000111640","0.3"
"ENSG00000100644","ENSG00000140009","0.2"
"ENSG00000110092","ENSG00000131095","0.3"
"ENSG00000100644","ENSG00000091831","0.2"
"ENSG00000162772","ENSG00000132170","0.3"
"ENSG00000067082","ENSG00000100030","0.1"
"ENSG00000136244","ENSG00000145386","0.3"
"ENSG00000114166","ENSG00000254647","0.3"
"ENSG00000017427","ENSG00000121879","0.3"
"ENSG00000106546","ENSG00000134852","0.1"
"ENSG00000126767","ENSG00000100985","0.9"
"ENSG00000091831","ENSG00000159216","0.2"
"ENSG00000157764","ENSG00000100030","0.3"
"ENSG00000164736","ENSG00000169057","0.2"
"ENSG00000113916","ENSG00000145675","0.2"
"ENSG00000109320","ENSG00000179295","0.3"
"ENSG00000100393","ENSG00000075624","0.2"
"ENSG00000207971","ENSG00000145386","0.3"
"ENSG00000091831","ENSG00000157540","0.2"
"ENSG00000176884","ENSG00000100030","0.2"
"ENSG00000082701","ENSG00000112658","0.3"
"ENSG00000112658","ENSG00000106366","0.1"
"ENSG00000197122","ENSG00000172757","0.2"
"ENSG00000136826","ENSG00000107643","0.3"
"ENSG00000049768","ENSG00000140443","0.2"
"ENSG00000091831","ENSG00000120899","0.1"
"ENSG00000123374","ENSG00000186868","0.2"
NA,"ENSG00000168036","0.3"
"ENSG00000135346","ENSG00000116044","1"
"ENSG00000164736","ENSG00000291237","0.2"
"ENSG00000165025","ENSG00000067225","0.2"
"ENSG00000017427","ENSG00000073756","0.9"
"ENSG00000185811","ENSG00000152822","0.1"
"ENSG00000136826","ENSG00000164736","0.3"
"ENSG00000164736","ENSG00000105329","0.2"
"ENSG00000198400","ENSG00000181163","0.3"
"ENSG00000140009","ENSG00000213585","0.2"
"ENSG00000185811","ENSG00000137090","0.1"
"ENSG00000169057","ENSG00000140009","0.3"
"ENSG00000033800","ENSG00000049768","0.3"
"ENSG00000109320","ENSG00000154229","0.2"
"ENSG00000113916","ENSG00000186951","0.2"
"ENSG00000164736","ENSG00000140443","0.2"
"ENSG00000159217","ENSG00000172757","0.3"
"ENSG00000075624","ENSG00000136238","0.1"
"ENSG00000131910","ENSG00000007171","0.3"
"ENSG00000126767","ENSG00000067082","0.1"
"ENSG00000176884","ENSG00000168036","0.2"
"ENSG00000123374","ENSG00000181449","0.3"
"ENSG00000144891","ENSG00000132170","0.3"
"ENSG00000113575","ENSG00000118260","0.3"
"ENSG00000134982","ENSG00000075624","0.2"
"ENSG00000168036","ENSG00000170312","0.2"
"ENSG00000202569","ENSG00000148400","0.3"
"ENSG00000130203","ENSG00000142192","0.2"
"ENSG00000109320","ENSG00000144891","0.1"
"ENSG00000168036","ENSG00000105976","0.2"
"ENSG00000106546","ENSG00000148400","0.1"
"ENSG00000171720","ENSG00000254647","0.3"
"ENSG00000164885","ENSG00000181163","0.2"
"ENSG00000125845","ENSG00000145675","0.3"
"ENSG00000049768","ENSG00000039068","0.2"
"ENSG00000159216","ENSG00000142192","0.1"
"ENSG00000121481","ENSG00000168036","0.2"
"ENSG00000140009","ENSG00000127603","0.2"
"ENSG00000116030","ENSG00000109320","0.2"
"ENSG00000113916","ENSG00000080824","0.2"
"ENSG00000109819","ENSG00000162772","0.3"
"ENSG00000136826","ENSG00000140443","0.1"
"ENSG00000148400","ENSG00000135446","0.1"
"ENSG00000100644","ENSG00000140009","0.2"
"ENSG00000196689","ENSG00000291237","0.3"
"ENSG00000126767","ENSG00000107643","0.1"
"ENSG00000140009","ENSG00000167978","0.2"
"ENSG00000091831","ENSG00000049768","0.1"
"ENSG00000113916","ENSG00000182866","0.1"
"ENSG00000121879","ENSG00000140443","0.3"
"ENSG00000136997","ENSG00000136244","0.3"
"ENSG00000118515","ENSG00000111640","0.2"
"ENSG00000176884","ENSG00000080824","0.3"
"ENSG00000107643","ENSG00000175104","0.1"
"ENSG00000181449","ENSG00000007171","0.1"
"ENSG00000049768","ENSG00000096717","0.2"
"ENSG00000109471","ENSG00000115594","0.3"
"ENSG00000010610","ENSG00000080824","0.2"
"ENSG00000123374","ENSG00000150907","0.2"
"ENSG00000136244","ENSG00000169398","0.2"
"ENSG00000120948","ENSG00000116030","0.2"
"ENSG00000142192","ENSG00000232810","0.3"
"ENSG00000124762","ENSG00000091831","0.2"
"ENSG00000207639","ENSG00000142208","0.1"
"ENSG00000126561","ENSG00000017427","0.3"
"ENSG00000099942","ENSG00000171094","0.3"
"ENSG00000142208","ENSG00000141510","0.3"
"ENSG00000142208","ENSG00000123374","0.3"
"ENSG00000186951","ENSG00000106366","0.3"
NA,"ENSG00000159216","0.2"
"ENSG00000140009","ENSG00000017427","0.2"
"ENSG00000165025","ENSG00000110092","0.2"
"ENSG00000159216","ENSG00000149311","0.2"
"ENSG00000113575","ENSG00000104067","0.3"
"ENSG00000232810","ENSG00000075624","0.2"
"ENSG00000162298","ENSG00000141510","0.2"
"ENSG00000126351","ENSG00000171720","0.2"
"ENSG00000174697","ENSG00000291237","0.3"
"ENSG00000175104","ENSG00000213585","0.2"
"ENSG00000142798","ENSG00000169398","0.2"
"ENSG00000168610","ENSG00000017427","0.3"
"ENSG00000106546","ENSG00000213585","0.1"
"ENSG00000080824","ENSG00000109320","0.2"
"ENSG00000169047","ENSG00000186716","0.2"
"ENSG00000168610","ENSG00000145386","0.1"
"ENSG00000168036","ENSG00000111640","0.2"
"ENSG00000106546","ENSG00000115594","0.1"
"ENSG00000112658","ENSG00000132170","0.2"
"ENSG00000049768","ENSG00000179295","0.2"
"ENSG00000106546",NA,"0.3"
"ENSG00000164736","ENSG00000135346","0.2"
"ENSG00000107643","ENSG00000156711","0.1"
"ENSG00000113916","ENSG00000118515","0.1"
NA,"ENSG00000157764","0.2"
"ENSG00000091831","ENSG00000105329","0.2"
"ENSG00000162772","ENSG00000136869","0.2"
"ENSG00000087470","ENSG00000132646","0.2"
"ENSG00000105329","ENSG00000174697","0.3"
"ENSG00000113575","ENSG00000157540","0.3"
"ENSG00000207639","ENSG00000179295","0.1"
"ENSG00000115415","ENSG00000091831","0.1"
"ENSG00000134259","ENSG00000157764","0.2"
"ENSG00000100393","ENSG00000118520","0.3"
"ENSG00000113916","ENSG00000023445","0.1"
"ENSG00000109320","ENSG00000176697","0.3"
"ENSG00000116044","ENSG00000197442","0.2"
"ENSG00000111640","ENSG00000196730","0.3"
"ENSG00000132170","ENSG00000017427","0.9"
"ENSG00000118260","ENSG00000172977","0.2"
"ENSG00000115415","ENSG00000167244","0.1"
"ENSG00000091831","ENSG00000169083","0.9"
"ENSG00000136869","ENSG00000091831","0.3"
"ENSG00000162772","ENSG00000073756","0.3"
"ENSG00000116044","ENSG00000138069","0.1"
"ENSG00000164736","ENSG00000167978","0.2"
"ENSG00000148400","ENSG00000168036","0.3"
"ENSG00000154727","ENSG00000181163","0.2"
"ENSG00000148400","ENSG00000096717","0.1"
"ENSG00000202569","ENSG00000171720","0.1"
"ENSG00000049768","ENSG00000136869","0.2"
"ENSG00000089280","ENSG00000176697","0.3"
"ENSG00000091831","ENSG00000123374","0.3"
"ENSG00000136826","ENSG00000213281","0.1"
"ENSG00000109320","ENSG00000265972","0.1"
"ENSG00000186868","ENSG00000162298","0.3"
"ENSG00000154229","ENSG00000039068","1"
"ENSG00000172977","ENSG00000134333","0.2"
"ENSG00000091831","ENSG00000151490","0.2"
NA,"ENSG00000118260","0.2"
"ENSG00000141510","ENSG00000169429","0.2"
"ENSG00000109320","ENSG00000180210","0.1"
"ENSG00000159216","ENSG00000100219","0.2"
"ENSG00000049768","ENSG00000135446","0.1"
"ENSG00000168036","ENSG00000121481","0.2"
"ENSG00000114166","ENSG00000134852","0.3"
"ENSG00000165025","ENSG00000145675","0.2"
"ENSG00000109320","ENSG00000161011","0.2"
"ENSG00000181449","ENSG00000099942","0.2"
"ENSG00000126561","ENSG00000186951","0.1"
"ENSG00000118515","ENSG00000162298","0.2"
"ENSG00000165025","ENSG00000080824","0.2"
NA,"ENSG00000144891","0.2"
"ENSG00000100219","ENSG00000135446","0.3"
"ENSG00000168610","ENSG00000152822","0.1"
"ENSG00000118260","ENSG00000115008","0.2"
"ENSG00000091831","ENSG00000291237","1"
"ENSG00000148400","ENSG00000049768","0.3"
"ENSG00000186951","ENSG00000182866","0.3"
"ENSG00000136869","ENSG00000141510","0.9"
"ENSG00000132170","ENSG00000169083","0.1"
"ENSG00000132170","ENSG00000073756","0.2"
"ENSG00000115415","ENSG00000177455","0.1"
"ENSG00000136244","ENSG00000242252","0.9"
"ENSG00000171720","ENSG00000145386","0.2"
"ENSG00000132170","ENSG00000169047","0.3"
NA,"ENSG00000091831","0.2"
"ENSG00000132170","ENSG00000104067","0.3"
"ENSG00000172977","ENSG00000140009","0.2"
"ENSG00000134852","ENSG00000140009","0.3"
"ENSG00000136869","ENSG00000291237","0.9"
"ENSG00000132170","ENSG00000140009","0.1"
"ENSG00000181449","ENSG00000065989","0.2"
"ENSG00000049768","ENSG00000091831","0.2"
"ENSG00000136826","ENSG00000097007","0.1"
"ENSG00000176884","ENSG00000196689","0.3"
"ENSG00000159216",NA,"0.2"
"ENSG00000121481","ENSG00000106546","0.3"
"ENSG00000112658","ENSG00000186716","0.1"
"ENSG00000167244","ENSG00000106546","0.2"
"ENSG00000159216","ENSG00000091831","0.1"
"ENSG00000202569","ENSG00000134250","0.1"
"ENSG00000134308","ENSG00000091831","0.2"
"ENSG00000164736","ENSG00000065978","0.2"
"ENSG00000100644","ENSG00000168610","0.3"
"ENSG00000176884","ENSG00000150907","0.3"
"ENSG00000197122","ENSG00000100030","0.2"
"ENSG00000164736","ENSG00000177455","0.2"
"ENSG00000118260","ENSG00000099942","0.2"
"ENSG00000135446","ENSG00000181163","0.3"
"ENSG00000148400","ENSG00000126767","0.1"
"ENSG00000136869","ENSG00000136997","0.3"
"ENSG00000137486","ENSG00000100030","0.3"
"ENSG00000126561","ENSG00000100393","0.3"
"ENSG00000126767","ENSG00000138069","0.1"
"ENSG00000110092","ENSG00000141510","0.2"
"ENSG00000168036","ENSG00000148400","0.2"
"ENSG00000141510","ENSG00000135346","0.1"
"ENSG00000168610","ENSG00000213281","0.1"
"ENSG00000091831","ENSG00000100393","0.2"
"ENSG00000106546","ENSG00000023445","0.1"
"ENSG00000207935","ENSG00000174697","0.1"
NA,"ENSG00000116044","0.3"
"ENSG00000136826","ENSG00000141510","0.9"
"ENSG00000107643","ENSG00000068028","0.2"
"ENSG00000174697","ENSG00000105329","0.3"
"ENSG00000133216","ENSG00000165025","0.3"
"ENSG00000142208","ENSG00000100393","0.2"
"ENSG00000207971","ENSG00000142208","0.1"
"ENSG00000174697","ENSG00000140009","0.9"
"ENSG00000142192","ENSG00000146648","0.2"
"ENSG00000065989","ENSG00000197122","0.3"
"ENSG00000140009","ENSG00000159200","0.3"
"ENSG00000148400","ENSG00000136238","0.1"
"ENSG00000091831","ENSG00000141510","0.9"
"ENSG00000118260","ENSG00000165029","0.3"
"ENSG00000126351","ENSG00000131095","0.3"
"ENSG00000164736","ENSG00000169429","0.1"
"ENSG00000109320","ENSG00000136997","0.2"
"ENSG00000157540","ENSG00000136997","0.2"
"ENSG00000125398","ENSG00000082701","1"
"ENSG00000091831",NA,"0.1"
"ENSG00000145675","ENSG00000142208","0.3"
"ENSG00000207971","ENSG00000162298","0.1"
"ENSG00000136826","ENSG00000080815","0.2"
"ENSG00000136244","ENSG00000150907","0.3"
"ENSG00000049768","ENSG00000134308","0.2"
"ENSG00000115415","ENSG00000109819","0.1"
"ENSG00000100644","ENSG00000265972","0.1"
"ENSG00000126351","ENSG00000174697","0.3"
"ENSG00000181449","ENSG00000023445","0.1"
"ENSG00000010610","ENSG00000100030","0.1"
"ENSG00000091831","ENSG00000265972","0.1"
"ENSG00000112062","ENSG00000104067","0.3"
"ENSG00000114166","ENSG00000123374","0.3"
"ENSG00000118260","ENSG00000142192","0.1"
"ENSG00000181449","ENSG00000136997","0.3"
"ENSG00000134852","ENSG00000109819","0.3"
"ENSG00000107643","ENSG00000121481","0.2"
"ENSG00000126561","ENSG00000254647","0.2"
"ENSG00000113916","ENSG00000152822","0.1"
"ENSG00000116044","ENSG00000196730","0.2"
"ENSG00000112658","ENSG00000165029","0.1"
"ENSG00000082701","ENSG00000089280","0.2"
"ENSG00000109320","ENSG00000136244","0.9"
"ENSG00000179348","ENSG00000007171","0.2"
"ENSG00000091831","ENSG00000126767","0.3"
"ENSG00000146648","ENSG00000125398","0.3"
"ENSG00000080824","ENSG00000136238","1"
"ENSG00000115415","ENSG00000114166","0.1"
"ENSG00000112062","ENSG00000100219","0.3"
"ENSG00000142192","ENSG00000180210","0.2"
"ENSG00000185811","ENSG00000142798","0.1"
"ENSG00000154727","ENSG00000182866","0.2"
"ENSG00000198400","ENSG00000097007","0.2"
"ENSG00000109320","ENSG00000242252","0.1"
"ENSG00000232810","ENSG00000165029","0.9"
"ENSG00000096717","ENSG00000168610","0.3"
"ENSG00000186868","ENSG00000111640","0.2"
"ENSG00000118260","ENSG00000116030","0.2"
"ENSG00000154727","ENSG00000067225","0.2"
"ENSG00000171720","ENSG00000064300","0.2"
"ENSG00000197122","ENSG00000145675","0.3"
"ENSG00000109320","ENSG00000130203","0.1"
"ENSG00000142208","ENSG00000111640","0.3"
"ENSG00000113916","ENSG00000114062","0.1"
"ENSG00000185507","ENSG00000185811","0.1"
"ENSG00000169083","ENSG00000202569","0.1"
"ENSG00000091831","ENSG00000033800","0.2"
"ENSG00000136826","ENSG00000065978","0.1"
"ENSG00000141510","ENSG00000145386","0.9"
"ENSG00000176884","ENSG00000107643","0.3"
"ENSG00000091831","ENSG00000242252","0.3"
"ENSG00000179348","ENSG00000048052","0.1"
"ENSG00000165025","ENSG00000185811","0.3"
"ENSG00000198400","ENSG00000141510","0.2"
"ENSG00000113575","ENSG00000291237","0.3"
"ENSG00000049768","ENSG00000291237","0.2"
"ENSG00000126767","ENSG00000181449","0.3"
"ENSG00000106546","ENSG00000106366","0.3"
"ENSG00000141510","ENSG00000131759","0.2"
"ENSG00000186868","ENSG00000134982","0.3"
"ENSG00000134308","ENSG00000140009","0.2"
"ENSG00000171720","ENSG00000134852","0.3"
"ENSG00000179348","ENSG00000134982","0.2"
"ENSG00000141510","ENSG00000161011","0.1"
"ENSG00000140009","ENSG00000132646","0.3"
"ENSG00000164736","ENSG00000138069","0.2"
"ENSG00000126767","ENSG00000168036","0.2"
"ENSG00000109320","ENSG00000115415","0.2"
"ENSG00000099942","ENSG00000107643","0.1"
"ENSG00000100030","ENSG00000126561","0.3"
"ENSG00000091831","ENSG00000105697","0.1"
"ENSG00000112062","ENSG00000109320","1"
"ENSG00000131910","ENSG00000242252","0.3"
"ENSG00000109819","ENSG00000167244","0.2"
"ENSG00000100644","ENSG00000080824","0.2"
"ENSG00000113575","ENSG00000115415","0.3"
"ENSG00000185507","ENSG00000130203","0.1"
"ENSG00000109320","ENSG00000168036","0.1"
"ENSG00000120899","ENSG00000169047","0.2"
"ENSG00000159216","ENSG00000118515","0.2"
"ENSG00000159216","ENSG00000168610","0.2"
"ENSG00000169429","ENSG00000132646","0.9"
"ENSG00000136997","ENSG00000033800","0.1"
"ENSG00000148400","ENSG00000167978","0.1"
"ENSG00000202569","ENSG00000164305","0.1"
"ENSG00000185811","ENSG00000131095","0.1"
"ENSG00000109320","ENSG00000100985","0.3"
"ENSG00000140009","ENSG00000118515","0.9"
"ENSG00000100393","ENSG00000120899","0.2"
"ENSG00000097007","ENSG00000170606","0.2"
"ENSG00000116044","ENSG00000136997","0.2"
"ENSG00000121481","ENSG00000033327","0.2"
"ENSG00000109819","ENSG00000131910","0.3"
"ENSG00000148400","ENSG00000094631","0.1"
"ENSG00000185811","ENSG00000157540","0.1"
"ENSG00000207971","ENSG00000115415","0.1"
"ENSG00000136826","ENSG00000007171","0.9"
"ENSG00000120899","ENSG00000152822","0.3"
"ENSG00000141510","ENSG00000080824","0.2"
"ENSG00000150907","ENSG00000185507","0.1"
"ENSG00000065978","ENSG00000171791","0.1"
"ENSG00000121481","ENSG00000004487","0.2"
"ENSG00000168610","ENSG00000164305","0.9"
"ENSG00000164736","ENSG00000010610","0.2"
"ENSG00000165025","ENSG00000111640","0.2"
"ENSG00000185811","ENSG00000232810","0.1"
"ENSG00000134982","ENSG00000136244","0.2"
"ENSG00000169047","ENSG00000181163","0.2"
"ENSG00000157540","ENSG00000080815","0.3"
"ENSG00000106546","ENSG00000123374","0.3"
"ENSG00000157540","ENSG00000141510","0.3"
"ENSG00000164736","ENSG00000112658","0.2"
NA,"ENSG00000067225","0.3"
"ENSG00000017427","ENSG00000170498","0.3"
"ENSG00000181449","ENSG00000170312","0.2"
"ENSG00000017427","ENSG00000142208","0.9"
"ENSG00000136997","ENSG00000186868","0.1"
"ENSG00000135346","ENSG00000100644","0.3"
"ENSG00000065978","ENSG00000182866","0.1"
"ENSG00000118260","ENSG00000144891","0.1"
"ENSG00000126351","ENSG00000254647","0.3"
"ENSG00000091831","ENSG00000004487","0.3"
"ENSG00000196730","ENSG00000100030","0.9"
"ENSG00000207971","ENSG00000087586","0.1"
"ENSG00000091831","ENSG00000124762","0.1"
"ENSG00000168036","ENSG00000182866","0.2"
"ENSG00000049768","ENSG00000118515","0.2"
"ENSG00000186951","ENSG00000213585","0.3"
"ENSG00000100644","ENSG00000186868","0.2"
"ENSG00000171094","ENSG00000133216","0.2"
"ENSG00000113575","ENSG00000087586","0.2"
"ENSG00000136997","ENSG00000105639","0.1"
"ENSG00000207935","ENSG00000109819","0.3"
"ENSG00000164885","ENSG00000167978","0.2"
"ENSG00000162772","ENSG00000109819","0.1"
"ENSG00000232810","ENSG00000091831","0.9"
"ENSG00000176884","ENSG00000136238","0.2"
"ENSG00000142192","ENSG00000164305","0.3"
"ENSG00000109320","ENSG00000202569","0.2"
"ENSG00000186868","ENSG00000168036","0.2"
"ENSG00000154727","ENSG00000149311","0.1"
"ENSG00000082701","ENSG00000068028","0.2"
"ENSG00000134852","ENSG00000168036","0.3"
"ENSG00000065978","ENSG00000141510","0.3"
"ENSG00000168036","ENSG00000145675","0.2"
"ENSG00000106546","ENSG00000096717","0.3"
"ENSG00000207971","ENSG00000100985","0.1"
"ENSG00000100030","ENSG00000141510","0.2"
"ENSG00000170312","ENSG00000182866","0.2"
"ENSG00000141510","ENSG00000010610","0.1"
"ENSG00000109320","ENSG00000113575","0.2"
"ENSG00000136997","ENSG00000141510","0.9"
"ENSG00000159216","ENSG00000080815","0.1"
"ENSG00000175104","ENSG00000092199","0.2"
"ENSG00000181449","ENSG00000197122","0.2"
"ENSG00000113916","ENSG00000176884","0.1"
"ENSG00000181449","ENSG00000168610","0.2"
"ENSG00000091831","ENSG00000148400","0.2"
"ENSG00000087586","ENSG00000170312","0.1"
"ENSG00000179348","ENSG00000109819","0.1"
"ENSG00000140443","ENSG00000112062","0.2"
"ENSG00000154727","ENSG00000080824","0.2"
"ENSG00000159216","ENSG00000134308","0.2"
"ENSG00000105329","ENSG00000073756","0.3"
"ENSG00000142208","ENSG00000004487","0.3"
"ENSG00000109320","ENSG00000105329","0.3"
"ENSG00000141510","ENSG00000242252","0.9"
"ENSG00000130816","ENSG00000048052","0.1"
"ENSG00000111640","ENSG00000172977","0.2"
"ENSG00000115415","ENSG00000182866","0.1"
"ENSG00000100030","ENSG00000186951","0.2"
"ENSG00000172977","ENSG00000196689","0.2"
"ENSG00000142192","ENSG00000080815","0.2"
"ENSG00000125398","ENSG00000017427","0.1"
"ENSG00000140009","ENSG00000134250","0.1"
"ENSG00000134982","ENSG00000007171","0.2"
"ENSG00000126767","ENSG00000172757","0.1"
"ENSG00000124762","ENSG00000181449","0.3"
"ENSG00000162772","ENSG00000142798","0.1"
"ENSG00000232810","ENSG00000148400","0.3"
"ENSG00000109320","ENSG00000125845","0.2"
"ENSG00000113916","ENSG00000157764","0.2"
